folder_path,image_id,class,purpose
Train/Fire,image_277.jpg,"['fire', 'smoke']",val
Train/Fire,image_278.jpg,"['fire', 'smoke']",train
Train/Fire,image_279.jpg,"['fire', 'smoke']",train
Train/Fire,image_28.jpg,"['fire', 'smoke']",train
Train/Fire,image_280.jpg,"['fire', 'smoke']",train
Train/Fire,image_281.jpg,"['fire', 'smoke']",train
Train/Fire,image_282.jpg,"['fire', 'smoke']",val
Train/Fire,image_283.jpg,"['fire', 'smoke']",val
Train/Fire,image_284.jpg,"['fire', 'smoke']",train
Train/Fire,image_285.jpg,"['fire', 'smoke']",val
Train/Fire,image_286.jpg,"['fire', 'smoke']",train
Train/Fire,image_287.jpg,fire,val
Train/Fire,image_288.jpg,"['fire', 'smoke']",train
Train/Fire,image_289.jpg,"['fire', 'smoke']",train
Train/Fire,image_29.jpg,"['fire', 'smoke']",train
Train/Fire,image_290.jpg,"['fire', 'smoke']",train
Train/Fire,image_291.jpg,"['fire', 'smoke']",val
Train/Fire,image_292.jpg,fire,train
Train/Fire,image_293.jpg,fire,train
Train/Fire,image_294.jpg,fire,train
Train/Fire,image_295.jpg,fire,train
Train/Fire,image_296.jpg,"['fire', 'smoke']",train
Train/Fire,image_297.jpg,"['fire', 'smoke']",train
Train/Fire,image_298.jpg,"['fire', 'smoke']",val
Train/Fire,image_299.jpg,"['fire', 'smoke']",train
Train/Fire,image_3.jpg,"['fire', 'smoke']",train
Train/Fire,image_30.jpg,fire,train
Train/Fire,image_300.jpg,"['fire', 'smoke']",train
Train/Fire,image_301.jpg,"['fire', 'smoke']",train
Train/Fire,image_302.jpg,"['fire', 'smoke']",train
Train/Fire,image_303.jpg,"['fire', 'smoke']",train
Train/Fire,image_304.jpg,"['fire', 'smoke']",train
Train/Fire,image_305.jpg,"['fire', 'smoke']",train
Train/Fire,image_306.jpg,"['fire', 'smoke']",val
Train/Fire,image_307.jpg,"['fire', 'smoke']",train
Train/Fire,image_308.jpg,fire,train
Train/Fire,image_309.jpg,"['fire', 'smoke']",train
Train/Fire,image_31.jpg,fire,train
Train/Fire,image_310.jpg,"['fire', 'smoke']",train
Train/Fire,image_311.jpg,smoke,train
Train/Fire,image_312.jpg,"['fire', 'smoke']",train
Train/Fire,image_313.jpg,fire,val
Train/Fire,image_314.jpg,fire,train
Train/Fire,image_315.jpg,"['fire', 'smoke']",train
Train/Fire,image_316.jpg,"['fire', 'smoke']",train
Train/Fire,image_317.jpg,"['fire', 'smoke']",train
Train/Fire,image_318.jpg,fire,val
Train/Fire,image_319.jpg,"['fire', 'smoke']",val
Train/Fire,image_32.jpg,"['fire', 'smoke']",train
Train/Fire,image_320.jpg,"['fire', 'smoke']",train
Train/Fire,image_321.jpg,"['fire', 'smoke']",train
Train/Fire,image_322.jpg,"['fire', 'smoke']",train
Train/Fire,image_323.jpg,fire,train
Train/Fire,image_324.jpg,"['fire', 'smoke']",train
Train/Fire,image_325.jpg,fire,train
Train/Fire,image_326.jpg,"['fire', 'smoke']",train
Train/Fire,image_327.jpg,"['fire', 'smoke']",train
Train/Fire,image_328.jpg,"['fire', 'smoke']",train
Train/Fire,image_329.jpg,"['fire', 'smoke']",train
Train/Fire,image_33.jpg,"['fire', 'smoke']",train
Train/Fire,image_330.jpg,"['fire', 'smoke']",train
Train/Fire,image_331.jpg,"['fire', 'smoke']",train
Train/Fire,image_332.jpg,fire,train
Train/Fire,image_333.jpg,"['fire', 'smoke']",val
Train/Fire,image_334.jpg,"['fire', 'smoke']",train
Train/Fire,image_335.jpg,"['fire', 'smoke']",val
Train/Fire,image_336.jpg,"['fire', 'smoke']",train
Train/Fire,image_337.jpg,fire,train
Train/Fire,image_338.jpg,fire,train
Train/Fire,image_339.jpg,"['fire', 'smoke']",train
Train/Fire,image_34.jpg,fire,train
Train/Fire,image_340.jpg,"['fire', 'smoke']",train
Train/Fire,image_341.jpg,"['fire', 'smoke']",val
Train/Fire,image_342.jpg,"['fire', 'smoke']",train
Train/Fire,image_343.jpg,"['fire', 'smoke']",train
Train/Fire,image_344.jpg,"['fire', 'smoke']",val
Train/Fire,image_345.jpg,"['fire', 'smoke']",val
Train/Fire,image_346.jpg,"['fire', 'smoke']",train
Train/Fire,image_347.jpg,fire,train
Train/Fire,image_348.jpg,"['fire', 'smoke']",train
Train/Fire,image_349.jpg,fire,val
Train/Fire,image_35.jpg,fire,train
Train/Fire,image_350.jpg,"['fire', 'smoke']",val
Train/Fire,image_351.jpg,"['fire', 'smoke']",train
Train/Fire,image_352.jpg,"['fire', 'smoke']",train
Train/Fire,image_353.jpg,"['fire', 'smoke']",train
Train/Fire,image_354.jpg,"['fire', 'smoke']",train
Train/Fire,image_355.jpg,"['fire', 'smoke']",train
Train/Fire,image_356.jpg,fire,train
Train/Fire,image_357.jpg,"['fire', 'smoke']",train
Train/Fire,image_358.jpg,"['fire', 'smoke']",train
Train/Fire,image_359.jpg,"['fire', 'smoke']",val
Train/Fire,image_36.jpg,"['fire', 'smoke']",train
Train/Fire,image_360.jpg,"['fire', 'smoke']",train
Train/Fire,image_361.jpg,fire,train
Train/Fire,image_362.jpg,"['fire', 'smoke']",train
Train/Fire,image_363.jpg,"['fire', 'smoke']",train
Train/Fire,image_364.jpg,"['fire', 'smoke']",train
Train/Fire,image_365.jpg,"['fire', 'smoke']",train
Train/Fire,image_366.jpg,"['fire', 'smoke']",train
Train/Fire,image_367.jpg,"['fire', 'smoke']",train
Train/Fire,image_368.jpg,fire,val
Train/Fire,image_369.jpg,"['fire', 'smoke']",train
Train/Fire,image_37.jpg,fire,train
Train/Fire,image_370.jpg,"['fire', 'smoke']",train
Train/Fire,image_371.jpg,fire,train
Train/Fire,image_372.jpg,"['fire', 'smoke']",val
Train/Fire,image_373.jpg,"['fire', 'smoke']",train
Train/Fire,image_374.jpg,"['fire', 'smoke']",train
Train/Fire,image_375.jpg,fire,train
Train/Fire,image_376.jpg,"['fire', 'smoke']",train
Train/Fire,image_377.jpg,"['fire', 'smoke']",train
Train/Fire,image_378.jpg,"['fire', 'smoke']",train
Train/Fire,image_379.jpg,"['fire', 'smoke']",val
Train/Fire,image_38.jpg,"['fire', 'smoke']",train
Train/Fire,image_380.jpg,"['fire', 'smoke']",train
Train/Fire,image_381.jpg,"['fire', 'smoke']",train
Train/Fire,image_382.jpg,"['fire', 'smoke']",train
Train/Fire,image_383.jpg,fire,train
Train/Fire,image_384.jpg,"['fire', 'smoke']",train
Train/Fire,image_385.jpg,"['fire', 'smoke']",train
Train/Fire,image_386.jpg,"['fire', 'smoke']",train
Train/Fire,image_387.jpg,"['fire', 'smoke']",train
Train/Fire,image_388.jpg,fire,train
Train/Fire,image_389.jpg,"['fire', 'smoke']",train
Train/Fire,image_39.jpg,fire,train
Train/Fire,image_390.jpg,"['fire', 'smoke']",val
Train/Fire,image_391.jpg,"['fire', 'smoke']",train
Train/Fire,image_392.jpg,"['fire', 'smoke']",train
Train/Fire,image_393.jpg,fire,val
Train/Fire,image_394.jpg,"['fire', 'smoke']",train
Train/Fire,image_395.jpg,"['fire', 'smoke']",train
Train/Fire,image_396.jpg,"['fire', 'smoke']",train
Train/Fire,image_397.jpg,"['fire', 'smoke']",val
Train/Fire,image_398.jpg,"['fire', 'smoke']",train
Train/Fire,image_399.jpg,"['fire', 'smoke']",train
Train/Fire,image_4.jpg,"['fire', 'smoke']",train
Train/Fire,image_40.jpg,"['fire', 'smoke']",val
Train/Fire,image_400.jpg,fire,val
Train/Fire,image_401.jpg,"['fire', 'smoke']",train
Train/Fire,image_402.jpg,"['fire', 'smoke']",train
Train/Fire,image_403.jpg,"['fire', 'smoke']",train
Train/Fire,image_404.jpg,"['fire', 'smoke']",val
Train/Fire,image_405.jpg,"['fire', 'smoke']",train
Train/Fire,image_406.jpg,fire,train
Train/Fire,image_407.jpg,"['fire', 'smoke']",train
Train/Fire,image_408.jpg,"['fire', 'smoke']",train
Train/Fire,image_409.jpg,"['fire', 'smoke']",train
Train/Fire,image_41.jpg,"['fire', 'smoke']",train
Train/Fire,image_410.jpg,fire,train
Train/Fire,image_411.jpg,"['fire', 'smoke']",train
Train/Fire,image_412.jpg,"['fire', 'smoke']",train
Train/Fire,image_413.jpg,smoke,train
Train/Fire,image_414.jpg,"['fire', 'smoke']",train
Train/Fire,image_415.jpg,fire,train
Train/Fire,image_416.jpg,"['fire', 'smoke']",train
Train/Fire,image_417.jpg,"['fire', 'smoke']",train
Train/Fire,image_418.jpg,"['fire', 'smoke']",train
Train/Fire,image_419.jpg,fire,train
Train/Fire,image_42.jpg,"['fire', 'smoke']",train
Train/Fire,image_420.jpg,"['fire', 'smoke']",train
Train/Fire,image_421.jpg,"['fire', 'smoke']",val
Train/Fire,image_422.jpg,fire,train
Train/Fire,image_423.jpg,fire,train
Train/Fire,image_424.jpg,"['fire', 'smoke']",train
Train/Fire,image_425.jpg,"['fire', 'smoke']",train
Train/Fire,image_426.jpg,"['fire', 'smoke']",train
Train/Fire,image_427.jpg,fire,train
Train/Fire,image_428.jpg,"['fire', 'smoke']",train
Train/Fire,image_429.jpg,"['fire', 'smoke']",train
Train/Fire,image_43.jpg,"['fire', 'smoke']",train
Train/Fire,image_430.jpg,"['fire', 'smoke']",train
Train/Fire,image_431.jpg,fire,train
Train/Fire,image_432.jpg,fire,train
Train/Fire,image_433.jpg,"['fire', 'smoke']",train
Train/Fire,image_434.jpg,fire,val
Train/Fire,image_435.jpg,"['fire', 'smoke']",train
Train/Fire,image_436.jpg,fire,train
Train/Fire,image_437.jpg,fire,val
Train/Fire,image_438.jpg,"['fire', 'smoke']",val
Train/Fire,image_439.jpg,fire,train
Train/Fire,image_44.jpg,smoke,train
Train/Fire,image_440.jpg,fire,train
Train/Fire,image_441.jpg,fire,train
Train/Fire,image_442.jpg,"['fire', 'smoke']",val
Train/Fire,image_443.jpg,"['fire', 'smoke']",train
Train/Fire,image_444.jpg,fire,val
Train/Fire,image_445.jpg,"['fire', 'smoke']",train
Train/Fire,image_446.jpg,"['fire', 'smoke']",train
Train/Fire,image_447.jpg,"['fire', 'smoke']",train
Train/Fire,image_448.jpg,fire,train
Train/Fire,image_449.jpg,"['fire', 'smoke']",val
Train/Fire,image_45.jpg,"['fire', 'smoke']",train
Train/Fire,image_450.jpg,"['fire', 'smoke']",train
Train/Fire,image_451.jpg,"['fire', 'smoke']",train
Train/Fire,image_452.jpg,fire,val
Train/Fire,image_453.jpg,"['fire', 'smoke']",val
Train/Fire,image_454.jpg,"['fire', 'smoke']",val
Train/Fire,image_455.jpg,fire,train
Train/Fire,image_456.jpg,fire,train
Train/Fire,image_457.jpg,fire,train
Train/Fire,image_458.jpg,fire,train
Train/Fire,image_459.jpg,"['fire', 'smoke']",train
Train/Fire,image_46.jpg,fire,train
Train/Fire,image_460.jpg,"['fire', 'smoke']",val
Train/Fire,image_461.jpg,"['fire', 'smoke']",val
Train/Fire,image_462.jpg,fire,val
Train/Fire,image_463.jpg,fire,train
Train/Fire,image_464.jpg,"['fire', 'smoke']",train
Train/Fire,image_465.jpg,"['fire', 'smoke']",val
Train/Fire,image_466.jpg,"['fire', 'smoke']",val
Train/Fire,image_467.jpg,fire,train
Train/Fire,image_468.jpg,"['fire', 'smoke']",train
Train/Fire,image_469.jpg,"['fire', 'smoke']",train
Train/Fire,image_47.jpg,"['fire', 'smoke']",train
Train/Fire,image_470.jpg,"['fire', 'smoke']",val
Train/Fire,image_471.jpg,fire,train
Train/Fire,image_472.jpg,fire,train
Train/Fire,image_473.jpg,fire,train
Train/Fire,image_474.jpg,"['fire', 'smoke']",train
Train/Fire,image_475.jpg,"['fire', 'smoke']",train
Train/Fire,image_476.jpg,"['fire', 'smoke']",train
Train/Fire,image_477.jpg,smoke,train
Train/Fire,image_478.jpg,fire,train
Train/Fire,image_479.jpg,"['fire', 'smoke']",train
Train/Fire,image_48.jpg,"['fire', 'smoke']",train
Train/Fire,image_480.jpg,smoke,train
Train/Fire,image_481.jpg,"['fire', 'smoke']",train
Train/Fire,image_482.jpg,"['fire', 'smoke']",train
Train/Fire,image_483.jpg,"['fire', 'smoke']",train
Train/Fire,image_484.jpg,"['fire', 'smoke']",train
Train/Fire,image_485.jpg,"['fire', 'smoke']",train
Train/Fire,image_486.jpg,"['fire', 'smoke']",val
Train/Fire,image_487.jpg,"['fire', 'smoke']",train
Train/Fire,image_488.jpg,fire,train
Train/Fire,image_489.jpg,"['fire', 'smoke']",train
Train/Fire,image_49.jpg,"['fire', 'smoke']",train
Train/Fire,image_490.jpg,"['fire', 'smoke']",train
Train/Fire,image_491.jpg,"['fire', 'smoke']",train
Train/Fire,image_492.jpg,"['fire', 'smoke']",train
Train/Fire,image_493.jpg,"['fire', 'smoke']",train
Train/Fire,image_494.jpg,"['fire', 'smoke']",train
Train/Fire,image_495.jpg,fire,val
Train/Fire,image_496.jpg,"['fire', 'smoke']",val
Train/Fire,image_497.jpg,"['fire', 'smoke']",train
Train/Fire,image_498.jpg,fire,train
Train/Fire,image_499.jpg,"['fire', 'smoke']",train
Train/Fire,image_5.jpg,fire,train
Train/Fire,image_50.jpg,"['fire', 'smoke']",train
Train/Fire,image_500.jpg,none,train
Train/Fire,image_501.jpg,fire,train
Train/Fire,image_502.jpg,"['fire', 'smoke']",train
Train/Fire,image_503.jpg,fire,train
Train/Fire,image_504.jpg,"['fire', 'smoke']",train
Train/Fire,image_505.jpg,"['fire', 'smoke']",train
Train/Fire,image_506.jpg,"['fire', 'smoke']",train
Train/Fire,image_507.jpg,"['fire', 'smoke']",train
Train/Fire,image_508.jpg,"['fire', 'smoke']",val
Train/Fire,image_509.jpg,"['fire', 'smoke']",train
Train/Fire,image_51.jpg,fire,train
Train/Fire,image_510.jpg,fire,train
Train/Fire,image_511.jpg,"['fire', 'smoke']",train
Train/Fire,image_512.jpg,"['fire', 'smoke']",val
Train/Fire,image_513.jpg,"['fire', 'smoke']",train
Train/Fire,image_514.jpg,fire,train
Train/Fire,image_515.jpg,"['fire', 'smoke']",train
Train/Fire,image_516.jpg,fire,val
Train/Fire,image_517.jpg,"['fire', 'smoke']",val
Train/Fire,image_518.jpg,"['fire', 'smoke']",train
Train/Fire,image_519.jpg,fire,train
Train/Fire,image_52.jpg,fire,train
Train/Fire,image_520.jpg,fire,train
Train/Fire,image_521.jpg,"['fire', 'smoke']",train
Train/Fire,image_522.jpg,"['fire', 'smoke']",val
Train/Fire,image_523.jpg,"['fire', 'smoke']",val
Train/Fire,image_524.jpg,fire,train
Train/Fire,image_525.jpg,"['fire', 'smoke']",train
Train/Fire,image_526.jpg,"['fire', 'smoke']",train
Train/Fire,image_527.jpg,"['fire', 'smoke']",train
Train/Fire,image_528.jpg,fire,train
Train/Fire,image_529.jpg,"['fire', 'smoke']",train
Train/Fire,image_53.jpg,fire,train
Train/Fire,image_530.jpg,fire,train
Train/Fire,image_531.jpg,"['fire', 'smoke']",train
Train/Fire,image_532.jpg,fire,val
Train/Fire,image_533.jpg,"['fire', 'smoke']",train
Train/Fire,image_534.jpg,"['fire', 'smoke']",train
Train/Fire,image_535.jpg,smoke,train
Train/Fire,image_536.jpg,"['fire', 'smoke']",train
Train/Fire,image_537.jpg,"['fire', 'smoke']",train
Train/Fire,image_538.jpg,"['fire', 'smoke']",train
Train/Fire,image_539.jpg,fire,val
Train/Fire,image_54.jpg,"['fire', 'smoke']",val
Train/Fire,image_540.jpg,fire,train
Train/Fire,image_541.jpg,"['fire', 'smoke']",train
Train/Fire,image_542.jpg,"['fire', 'smoke']",train
Train/Fire,image_543.jpg,"['fire', 'smoke']",train
Train/Fire,image_544.jpg,"['fire', 'smoke']",val
Train/Fire,image_545.jpg,fire,train
Train/Fire,image_546.jpg,fire,train
Train/Fire,image_547.jpg,"['fire', 'smoke']",val
Train/Fire,image_548.jpg,"['fire', 'smoke']",train
Train/Fire,image_549.jpg,"['fire', 'smoke']",train
Train/Fire,image_55.jpg,"['fire', 'smoke']",train
Train/Fire,image_550.jpg,smoke,train
Train/Fire,image_551.jpg,"['fire', 'smoke']",val
Train/Fire,image_552.jpg,"['fire', 'smoke']",val
Train/Fire,image_553.jpg,fire,val
Train/Fire,image_554.jpg,fire,val
Train/Fire,image_555.jpg,"['fire', 'smoke']",train
Train/Fire,image_556.jpg,"['fire', 'smoke']",train
Train/Fire,image_557.jpg,"['fire', 'smoke']",train
Train/Fire,image_558.jpg,fire,train
Train/Fire,image_559.jpg,"['fire', 'smoke']",train
Train/Fire,image_56.jpg,"['fire', 'smoke']",train
Train/Fire,image_560.jpg,"['fire', 'smoke']",train
Train/Fire,image_561.jpg,"['fire', 'smoke']",train
Train/Fire,image_562.jpg,"['fire', 'smoke']",train
Train/Fire,image_563.jpg,fire,train
Train/Fire,image_564.jpg,fire,val
Train/Fire,image_565.jpg,"['fire', 'smoke']",train
Train/Fire,image_566.jpg,"['fire', 'smoke']",val
Train/Fire,image_567.jpg,fire,val
Train/Fire,image_568.jpg,fire,train
Train/Fire,image_569.jpg,fire,train
Train/Fire,image_57.jpg,"['fire', 'smoke']",train
Train/Fire,image_570.jpg,"['fire', 'smoke']",train
Train/Fire,image_571.jpg,"['fire', 'smoke']",val
Train/Fire,image_572.jpg,"['fire', 'smoke']",train
Train/Fire,image_573.jpg,"['fire', 'smoke']",train
Train/Fire,image_574.jpg,fire,train
Train/Fire,image_575.jpg,"['fire', 'smoke']",val
