folder_path,image_id,class,purpose
Training/Fire,fire335.jpg,"['fire', 'smoke']",train
Training/Fire,fire336.jpg,fire,train
Training/Fire,fire337.jpg,"['fire', 'smoke']",train
Training/Fire,fire338.jpg,fire,train
Training/Fire,fire339.jpg,fire,train
Training/Fire,fire34.jpg,"['fire', 'smoke']",train
Training/Fire,fire340.jpg,fire,train
Training/Fire,fire341.jpg,fire,train
Training/Fire,fire342.jpg,"['fire', 'smoke']",val
Training/Fire,fire343.jpg,fire,train
Training/Fire,fire344.jpg,fire,train
Training/Fire,fire345.jpg,fire,train
Training/Fire,fire346.jpg,"['fire', 'smoke']",train
Training/Fire,fire347.jpg,fire,train
Training/Fire,fire348.jpg,"['fire', 'smoke']",val
Training/Fire,fire349.jpg,"['fire', 'smoke']",train
Training/Fire,fire35.jpg,"['fire', 'smoke']",val
Training/Fire,fire350.jpg,fire,val
Training/Fire,fire351.jpg,"['fire', 'smoke']",train
Training/Fire,fire352.jpg,none,train
Training/Fire,fire353.jpg,fire,train
Training/Fire,fire354.jpg,none,train
Training/Fire,fire355.jpg,fire,train
Training/Fire,fire356.jpg,fire,train
Training/Fire,fire357.jpg,fire,train
Training/Fire,fire358.jpg,"['fire', 'smoke']",train
Training/Fire,fire359.jpg,"['fire', 'smoke']",train
Training/Fire,fire36.jpg,"['fire', 'smoke']",val
Training/Fire,fire360.jpg,fire,train
Training/Fire,fire361.jpg,fire,val
Training/Fire,fire362.jpg,fire,train
Training/Fire,fire363.jpg,fire,val
Training/Fire,fire364.jpg,fire,train
Training/Fire,fire365.jpg,fire,val
Training/Fire,fire366.jpg,fire,train
Training/Fire,fire367.jpg,fire,val
Training/Fire,fire368.jpg,"['fire', 'smoke']",train
Training/Fire,fire369.jpg,"['fire', 'smoke']",train
Training/Fire,fire37.jpg,"['fire', 'smoke']",train
Training/Fire,fire370.jpg,"['fire', 'smoke']",val
Training/Fire,fire371.jpg,fire,val
Training/Fire,fire372.jpg,fire,val
Training/Fire,fire373.jpg,"['fire', 'smoke']",train
Training/Fire,fire374.jpg,fire,train
Training/Fire,fire375.jpg,fire,train
Training/Fire,fire376.jpg,fire,train
Training/Fire,fire377.jpg,fire,train
Training/Fire,fire378.jpg,"['fire', 'smoke']",val
Training/Fire,fire379.jpg,fire,val
Training/Fire,fire38.jpg,fire,val
Training/Fire,fire380.jpg,"['fire', 'smoke']",train
Training/Fire,fire381.jpg,"['fire', 'smoke']",train
Training/Fire,fire382.jpg,fire,train
Training/Fire,fire383.jpg,fire,train
Training/Fire,fire384.jpg,"['fire', 'smoke']",train
Training/Fire,fire385.jpg,fire,train
Training/Fire,fire386.jpg,fire,train
Training/Fire,fire387.jpg,fire,train
Training/Fire,fire388.jpg,"['fire', 'smoke']",train
Training/Fire,fire389.jpg,fire,train
Training/Fire,fire39.jpg,"['fire', 'smoke']",train
Training/Fire,fire390.jpg,"['fire', 'smoke']",val
Training/Fire,fire391.jpg,fire,train
Training/Fire,fire392.jpg,"['fire', 'smoke']",val
Training/Fire,fire393.jpg,"['fire', 'smoke']",train
Training/Fire,fire394.jpg,"['fire', 'smoke']",train
Training/Fire,fire395.jpg,"['fire', 'smoke']",train
Training/Fire,fire396.jpg,"['fire', 'smoke']",val
Training/Fire,fire397.jpg,"['fire', 'smoke']",train
Training/Fire,fire398.jpg,"['fire', 'smoke']",val
Training/Fire,fire399.jpg,"['fire', 'smoke']",train
Training/Fire,fire4.jpg,"['fire', 'smoke']",val
Training/Fire,fire40.jpg,fire,train
Training/Fire,fire400.jpg,"['fire', 'smoke']",train
Training/Fire,fire401.jpg,fire,train
Training/Fire,fire402.jpg,smoke,val
Training/Fire,fire403.jpg,"['fire', 'smoke']",train
Training/Fire,fire404.jpg,fire,val
Training/Fire,fire405.jpg,"['fire', 'smoke']",train
Training/Fire,fire406.jpg,"['fire', 'smoke']",train
Training/Fire,fire407.jpg,"['fire', 'smoke']",train
Training/Fire,fire408.jpg,fire,train
Training/Fire,fire409.jpg,smoke,val
Training/Fire,fire41.jpg,"['fire', 'smoke']",train
Training/Fire,fire410.jpg,"['fire', 'smoke']",train
Training/Fire,fire411.jpg,"['fire', 'smoke']",train
Training/Fire,fire412.jpg,"['fire', 'smoke']",train
Training/Fire,fire413.jpg,smoke,val
Training/Fire,fire414.jpg,"['fire', 'smoke']",train
Training/Fire,fire415.jpg,"['fire', 'smoke']",train
Training/Fire,fire416.jpg,"['fire', 'smoke']",val
Training/Fire,fire417.jpg,"['fire', 'smoke']",train
Training/Fire,fire418.jpg,fire,train
Training/Fire,fire419.jpg,fire,train
Training/Fire,fire42.jpg,"['fire', 'smoke']",val
Training/Fire,fire420.jpg,fire,train
Training/Fire,fire421.jpg,fire,train
Training/Fire,fire422.jpg,"['fire', 'smoke']",train
Training/Fire,fire423.jpg,"['fire', 'smoke']",val
Training/Fire,fire424.jpg,fire,train
Training/Fire,fire425.jpg,"['fire', 'smoke']",train
Training/Fire,fire426.jpg,"['fire', 'smoke']",val
Training/Fire,fire427.jpg,"['fire', 'smoke']",val
Training/Fire,fire428.jpg,fire,train
Training/Fire,fire429.jpg,"['fire', 'smoke']",val
Training/Fire,fire43.jpg,fire,val
Training/Fire,fire430.jpg,"['fire', 'smoke']",train
Training/Fire,fire431.jpg,"['fire', 'smoke']",train
Training/Fire,fire432.jpg,"['fire', 'smoke']",val
Training/Fire,fire433.jpg,"['fire', 'smoke']",train
Training/Fire,fire434.jpg,"['fire', 'smoke']",train
Training/Fire,fire435.jpg,"['fire', 'smoke']",train
Training/Fire,fire436.jpg,"['fire', 'smoke']",train
Training/Fire,fire437.jpg,smoke,train
Training/Fire,fire438.jpg,"['fire', 'smoke']",train
Training/Fire,fire439.jpg,"['fire', 'smoke']",val
Training/Fire,fire44.jpg,"['fire', 'smoke']",train
Training/Fire,fire440.jpg,"['fire', 'smoke']",train
Training/Fire,fire441.jpg,"['fire', 'smoke']",train
Training/Fire,fire442.jpg,"['fire', 'smoke']",train
Training/Fire,fire443.jpg,smoke,train
Training/Fire,fire444.jpg,"['fire', 'smoke']",train
Training/Fire,fire445.jpg,"['fire', 'smoke']",train
Training/Fire,fire446.jpg,"['fire', 'smoke']",train
Training/Fire,fire447.jpg,"['fire', 'smoke']",train
Training/Fire,fire448.jpg,fire,train
Training/Fire,fire449.jpg,fire,train
Training/Fire,fire45.jpg,fire,val
Training/Fire,fire450.jpg,"['fire', 'smoke']",train
Training/Fire,fire451.jpg,"['fire', 'smoke']",train
Training/Fire,fire452.jpg,smoke,train
Training/Fire,fire453.jpg,"['fire', 'smoke']",train
Training/Fire,fire454.jpg,fire,train
Training/Fire,fire455.jpg,fire,train
Training/Fire,fire456.jpg,"['fire', 'smoke']",val
Training/Fire,fire457.jpg,"['fire', 'smoke']",train
Training/Fire,fire458.jpg,"['fire', 'smoke']",val
Training/Fire,fire459.jpg,"['fire', 'smoke']",train
Training/Fire,fire46.jpg,fire,train
Training/Fire,fire460.jpg,"['fire', 'smoke']",train
Training/Fire,fire461.jpg,"['fire', 'smoke']",train
Training/Fire,fire462.jpg,"['fire', 'smoke']",train
Training/Fire,fire463.jpg,"['fire', 'smoke']",train
Training/Fire,fire464.jpg,"['fire', 'smoke']",train
Training/Fire,fire465.jpg,"['fire', 'smoke']",train
Training/Fire,fire466.jpg,"['fire', 'smoke']",train
Training/Fire,fire467.jpg,fire,val
Training/Fire,fire468.jpg,"['fire', 'smoke']",train
Training/Fire,fire469.jpg,fire,train
Training/Fire,fire47.jpg,"['fire', 'smoke']",val
Training/Fire,fire470.jpg,fire,train
Training/Fire,fire471.jpg,fire,train
Training/Fire,fire472.jpg,"['fire', 'smoke']",train
Training/Fire,fire473.jpg,fire,train
Training/Fire,fire474.jpg,fire,val
Training/Fire,fire475.jpg,"['fire', 'smoke']",train
Training/Fire,fire476.jpg,"['fire', 'smoke']",train
Training/Fire,fire477.jpg,fire,train
Training/Fire,fire478.jpg,"['fire', 'smoke']",val
Training/Fire,fire479.jpg,"['fire', 'smoke']",train
Training/Fire,fire48.jpg,"['fire', 'smoke']",train
Training/Fire,fire480.jpg,"['fire', 'smoke']",train
Training/Fire,fire481.jpg,"['fire', 'smoke']",train
Training/Fire,fire482.jpg,"['fire', 'smoke']",train
