folder_path,image_id,class
SmokeSet2/testing,image_00020.jpg,smoke
SmokeSet2/testing,image_00021.jpg,smoke
SmokeSet2/testing,image_00022.jpg,smoke
SmokeSet2/testing,image_00023.jpg,smoke
SmokeSet2/testing,image_00024.jpg,smoke
SmokeSet2/testing,image_00025.jpg,smoke
SmokeSet2/testing,image_00026.jpg,smoke
SmokeSet2/testing,image_00027.jpg,smoke
SmokeSet2/testing,image_00028.jpg,smoke
SmokeSet2/testing,image_00029.jpg,smoke
SmokeSet2/testing,image_00030.jpg,smoke
SmokeSet2/testing,image_00031.jpg,smoke
SmokeSet2/testing,image_00032.jpg,smoke
SmokeSet2/testing,image_00033.jpg,smoke
SmokeSet2/testing,image_00034.jpg,smoke
SmokeSet2/testing,image_00035.jpg,smoke
SmokeSet2/testing,image_00036.jpg,smoke
SmokeSet2/testing,image_00037.jpg,smoke
SmokeSet2/testing,image_00038.jpg,smoke
SmokeSet2/testing,image_00039.jpg,smoke
SmokeSet2/testing,image_00040.jpg,none
SmokeSet2/testing,image_00041.jpg,none
SmokeSet2/testing,image_00042.jpg,none
SmokeSet2/testing,image_00043.jpg,none
SmokeSet2/testing,image_00044.jpg,none
SmokeSet2/testing,image_00045.jpg,none
SmokeSet2/testing,image_00046.jpg,none
SmokeSet2/testing,image_00047.jpg,none
SmokeSet2/testing,image_00048.jpg,none
SmokeSet2/training,image_00000.jpg,smoke
SmokeSet2/training,image_00001.jpg,smoke
SmokeSet2/training,image_00002.jpg,smoke
SmokeSet2/training,image_00003.jpg,smoke
SmokeSet2/training,image_00004.jpg,smoke
SmokeSet2/training,image_00005.jpg,smoke
SmokeSet2/training,image_00006.jpg,smoke
SmokeSet2/training,image_00007.jpg,smoke
SmokeSet2/training,image_00008.jpg,smoke
SmokeSet2/training,image_00009.jpg,smoke
SmokeSet2/training,image_00010.jpg,smoke
SmokeSet2/training,image_00011.jpg,smoke
SmokeSet2/training,image_00012.jpg,smoke
SmokeSet2/training,image_00013.jpg,smoke
SmokeSet2/training,image_00014.jpg,smoke
SmokeSet2/training,image_00015.jpg,smoke
SmokeSet2/training,image_00016.jpg,smoke
SmokeSet2/training,image_00017.jpg,smoke
SmokeSet2/training,image_00018.jpg,smoke
SmokeSet2/training,image_00019.jpg,smoke
SmokeSet2/training,image_00020.jpg,"['fire', 'smoke']"
SmokeSet2/training,image_00021.jpg,smoke
SmokeSet2/training,image_00022.jpg,smoke
SmokeSet2/training,image_00023.jpg,"['fire', 'smoke']"
SmokeSet2/training,image_00024.jpg,smoke
SmokeSet2/training,image_00025.jpg,smoke
SmokeSet2/training,image_00026.jpg,smoke
SmokeSet2/training,image_00027.jpg,smoke
SmokeSet2/training,image_00028.jpg,smoke
SmokeSet2/training,image_00029.jpg,smoke
SmokeSet2/training,image_00030.jpg,smoke
SmokeSet2/training,image_00031.jpg,smoke
SmokeSet2/training,image_00032.jpg,smoke
SmokeSet2/training,image_00033.jpg,smoke
SmokeSet2/training,image_00034.jpg,smoke
SmokeSet2/training,image_00035.jpg,smoke
SmokeSet2/training,image_00036.jpg,smoke
SmokeSet2/training,image_00037.jpg,smoke
SmokeSet2/training,image_00038.jpg,smoke
SmokeSet2/training,image_00039.jpg,smoke
SmokeSet2/training,image_00040.jpg,smoke
SmokeSet2/training,image_00041.jpg,smoke
SmokeSet2/training,image_00042.jpg,smoke
SmokeSet2/training,image_00043.jpg,smoke
SmokeSet2/training,image_00044.jpg,smoke
SmokeSet2/training,image_00045.jpg,smoke
SmokeSet2/training,image_00046.jpg,smoke
SmokeSet2/training,image_00047.jpg,none
SmokeSet2/training,image_00048.jpg,none
SmokeSet2/training,image_00049.jpg,smoke
SmokeSet2/training,image_00050.jpg,none
SmokeSet2/training,image_00051.jpg,none
SmokeSet2/training,image_00052.jpg,none
SmokeSet2/training,image_00053.jpg,none
SmokeSet2/training,image_00054.jpg,none
SmokeSet2/training,image_00055.jpg,none
SmokeSet2/training,image_00056.jpg,none
SmokeSet2/training,image_00057.jpg,none
SmokeSet2/training,image_00058.jpg,none
SmokeSet2/training,image_00059.jpg,none
SmokeSet2/training,image_00060.jpg,none
SmokeSet2/training,image_00061.jpg,none
SmokeSet2/training,image_00062.jpg,none
SmokeSet2/training,image_00063.jpg,none
